season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day
2,1,4,22,1,1,0,1,0.68,0.6364,0.51,0.2537,35,179,214,Monday
2,1,4,23,1,1,0,1,0.7,0.6364,0.45,0.2985,24,97,121,Monday
2,1,4,0,0,2,1,1,0.66,0.6212,0.54,0.194,10,33,43,Tuesday
2,1,4,1,0,2,1,1,0.64,0.6212,0.57,0.1642,6,5,11,Tuesday
2,1,4,2,0,2,1,1,0.56,0.5303,0.83,0.1045,1,3,4,Tuesday
2,1,4,3,0,2,1,1,0.56,0.5303,0.83,0.0896,0,6,6,Tuesday
2,1,4,4,0,2,1,1,0.66,0.6212,0.44,0.2239,3,6,9,Tuesday
2,1,4,5,0,2,1,1,0.6,0.6212,0.53,0.2537,1,29,30,Tuesday
2,1,4,6,0,2,1,1,0.6,0.6212,0.46,0.2537,8,136,144,Tuesday
2,1,4,7,0,2,1,1,0.6,0.6212,0.43,0.2537,18,443,461,Tuesday
2,1,4,8,0,2,1,1,0.6,0.6212,0.43,0.2239,42,631,673,Tuesday
2,1,4,9,0,2,1,1,0.6,0.6212,0.38,0.4925,71,329,400,Tuesday
2,1,4,10,0,2,1,1,0.6,0.6212,0.38,0.4179,52,165,217,Tuesday
2,1,4,11,0,2,1,1,0.6,0.6212,0.33,0.4179,65,174,239,Tuesday
2,1,4,12,0,2,1,1,0.6,0.6212,0.33,0.3582,65,179,244,Tuesday
2,1,4,13,0,2,1,1,0.62,0.6212,0.29,0.2537,52,187,239,Tuesday
2,1,4,14,0,2,1,1,0.64,0.6212,0.27,0.2836,59,198,257,Tuesday
2,1,4,15,0,2,1,1,0.66,0.6212,0.24,0.3284,91,217,308,Tuesday
2,1,4,16,0,2,1,1,0.68,0.6212,0.22,0.3582,50,320,370,Tuesday
2,1,4,17,0,2,1,1,0.64,0.6061,0.25,0.2985,108,673,781,Tuesday
2,1,4,18,0,2,1,1,0.64,0.6061,0.25,0.2836,105,670,775,Tuesday
2,1,4,19,0,2,1,1,0.6,0.6061,0.26,0.2537,73,464,537,Tuesday
2,1,4,20,0,2,1,1,0.6,0.6061,0.23,0.2836,44,358,402,Tuesday
2,1,4,21,0,2,1,1,0.56,0.5303,0.26,0.2985,37,260,297,Tuesday
2,1,4,22,0,2,1,1,0.54,0.5152,0.3,0.2537,18,144,162,Tuesday
2,1,4,23,0,2,1,1,0.54,0.5152,0.32,0.2239,10,72,82,Tuesday
2,1,4,0,0,3,1,1,0.54,0.5152,0.32,0.1642,3,35,38,Wednesday
2,1,4,1,0,3,1,1,0.52,0.5,0.34,0.194,1,13,14,Wednesday
2,1,4,2,0,3,1,2,0.5,0.4848,0.42,0.194,1,8,9,Wednesday
2,1,4,3,0,3,1,2,0.5,0.4848,0.42,0.2239,0,6,6,Wednesday
2,1,4,4,0,3,1,2,0.5,0.4848,0.42,0.2836,0,7,7,Wednesday
2,1,4,5,0,3,1,2,0.5,0.4848,0.39,0.2836,0,34,34,Wednesday
2,1,4,6,0,3,1,2,0.5,0.4848,0.39,0.2836,6,128,134,Wednesday
2,1,4,7,0,3,1,2,0.5,0.4848,0.39,0.194,10,408,418,Wednesday
2,1,4,8,0,3,1,3,0.5,0.4848,0.39,0.194,25,551,576,Wednesday
2,1,4,9,0,3,1,3,0.48,0.4697,0.44,0.2985,20,245,265,Wednesday
2,1,4,10,0,3,1,3,0.48,0.4697,0.47,0.2239,31,116,147,Wednesday
2,1,4,11,0,3,1,3,0.46,0.4545,0.47,0.2537,14,105,119,Wednesday
2,1,4,12,0,3,1,3,0.46,0.4545,0.51,0.1045,15,95,110,Wednesday
2,1,4,13,0,3,1,3,0.46,0.4545,0.59,0.0,13,51,64,Wednesday
2,1,4,14,0,3,1,3,0.44,0.4394,0.72,0.1045,8,43,51,Wednesday
2,1,4,15,0,3,1,3,0.42,0.4242,0.77,0.194,10,88,98,Wednesday
2,1,4,16,0,3,1,2,0.42,0.4242,0.77,0.2239,36,199,235,Wednesday
2,1,4,17,0,3,1,2,0.42,0.4242,0.77,0.194,46,442,488,Wednesday
2,1,4,18,0,3,1,2,0.42,0.4242,0.77,0.0,27,478,505,Wednesday
2,1,4,19,0,3,1,2,0.42,0.4242,0.77,0.1343,26,342,368,Wednesday
2,1,4,20,0,3,1,2,0.42,0.4242,0.77,0.1045,8,252,260,Wednesday
2,1,4,21,0,3,1,2,0.42,0.4242,0.82,0.0896,24,165,189,Wednesday
2,1,4,22,0,3,1,2,0.42,0.4242,0.77,0.0896,9,153,162,Wednesday
2,1,4,23,0,3,1,2,0.42,0.4242,0.77,0.0,14,56,70,Wednesday
2,1,4,0,0,4,1,3,0.42,0.4242,0.77,0.0,5,20,25,Thursday
2,1,4,1,0,4,1,3,0.42,0.4242,0.77,0.1045,2,11,13,Thursday
2,1,4,2,0,4,1,2,0.42,0.4242,0.77,0.0,2,4,6,Thursday
2,1,4,3,0,4,1,2,0.42,0.4242,0.77,0.0,1,3,4,Thursday
2,1,4,4,0,4,1,2,0.42,0.4242,0.71,0.0,0,4,4,Thursday
2,1,4,5,0,4,1,1,0.4,0.4091,0.82,0.0,0,30,30,Thursday
2,1,4,6,0,4,1,2,0.4,0.4091,0.82,0.1045,4,116,120,Thursday
2,1,4,7,0,4,1,2,0.4,0.4091,0.82,0.1343,15,391,406,Thursday
2,1,4,8,0,4,1,2,0.42,0.4242,0.82,0.1045,26,651,677,Thursday
2,1,4,9,0,4,1,2,0.46,0.4545,0.72,0.0,31,270,301,Thursday
2,1,4,10,0,4,1,1,0.48,0.4697,0.63,0.0896,46,143,189,Thursday
2,1,4,11,0,4,1,1,0.52,0.5,0.48,0.0,46,183,229,Thursday
2,1,4,12,0,4,1,1,0.54,0.5152,0.49,0.0,51,213,264,Thursday
2,1,4,13,0,4,1,1,0.56,0.5303,0.46,0.0,52,186,238,Thursday
2,1,4,14,0,4,1,1,0.58,0.5455,0.43,0.0,54,183,237,Thursday
2,1,4,15,0,4,1,1,0.6,0.6212,0.43,0.0,66,196,262,Thursday
2,1,4,16,0,4,1,1,0.62,0.6212,0.41,0.1045,63,324,387,Thursday
2,1,4,17,0,4,1,1,0.6,0.6212,0.43,0.0896,85,663,748,Thursday
2,1,4,18,0,4,1,1,0.6,0.6212,0.43,0.0896,99,677,776,Thursday
2,1,4,19,0,4,1,1,0.58,0.5455,0.46,0.1343,70,516,586,Thursday
2,1,4,20,0,4,1,1,0.56,0.5303,0.49,0.2239,52,352,404,Thursday
2,1,4,21,0,4,1,1,0.52,0.5,0.55,0.1045,27,240,267,Thursday
2,1,4,22,0,4,1,1,0.52,0.5,0.59,0.194,29,219,248,Thursday
2,1,4,23,0,4,1,1,0.5,0.4848,0.63,0.1045,20,124,144,Thursday
2,1,4,0,0,5,1,1,0.48,0.4697,0.67,0.1045,5,59,64,Friday
2,1,4,1,0,5,1,1,0.46,0.4545,0.82,0.194,3,22,25,Friday
2,1,4,2,0,5,1,1,0.44,0.4394,0.88,0.194,3,18,21,Friday
2,1,4,3,0,5,1,1,0.44,0.4394,0.88,0.1045,1,9,10,Friday
2,1,4,4,0,5,1,1,0.42,0.4242,0.94,0.1045,0,3,3,Friday
2,1,4,5,0,5,1,1,0.42,0.4242,0.94,0.0,1,24,25,Friday
2,1,4,6,0,5,1,1,0.42,0.4242,0.88,0.0,8,105,113,Friday
2,1,4,7,0,5,1,1,0.42,0.4242,0.94,0.0,9,350,359,Friday
2,1,4,8,0,5,1,1,0.44,0.4394,0.94,0.0,32,668,700,Friday
2,1,4,9,0,5,1,1,0.46,0.4545,0.88,0.0896,30,329,359,Friday
2,1,4,10,0,5,1,1,0.5,0.4848,0.77,0.194,67,170,237,Friday
2,1,4,11,0,5,1,1,0.54,0.5152,0.68,0.1642,64,190,254,Friday
2,1,4,12,0,5,1,1,0.58,0.5455,0.53,0.194,102,260,362,Friday
2,1,4,13,0,5,1,1,0.62,0.6212,0.43,0.194,105,276,381,Friday
2,1,4,14,0,5,1,1,0.64,0.6212,0.44,0.2239,156,238,394,Friday
2,1,4,15,0,5,1,1,0.64,0.6212,0.47,0.194,145,262,407,Friday
2,1,4,16,0,5,1,1,0.66,0.6212,0.44,0.194,151,429,580,Friday
2,1,4,17,0,5,1,1,0.64,0.6212,0.47,0.2836,122,697,819,Friday
2,1,4,18,0,5,1,1,0.62,0.6212,0.5,0.2836,110,558,668,Friday
2,1,4,19,0,5,1,1,0.6,0.6212,0.53,0.194,82,410,492,Friday
2,1,4,20,0,5,1,1,0.58,0.5455,0.56,0.1642,52,289,341,Friday
2,1,4,21,0,5,1,1,0.56,0.5303,0.68,0.1343,35,252,287,Friday
2,1,4,22,0,5,1,1,0.54,0.5152,0.68,0.2537,26,176,202,Friday
2,1,4,23,0,5,1,1,0.52,0.5,0.72,0.1343,31,156,187,Friday
2,1,4,0,0,6,0,1,0.52,0.5,0.77,0.2239,31,111,142,Saturday
2,1,4,1,0,6,0,1,0.52,0.5,0.77,0.2239,24,64,88,Saturday
2,1,4,2,0,6,0,1,0.52,0.5,0.77,0.1343,12,69,81,Saturday
2,1,4,3,0,6,0,1,0.5,0.4848,0.82,0.2239,4,25,29,Saturday
2,1,4,4,0,6,0,1,0.5,0.4848,0.82,0.2537,0,9,9,Saturday
2,1,4,5,0,6,0,1,0.5,0.4848,0.82,0.2537,0,1,1,Saturday
2,1,4,6,0,6,0,1,0.5,0.4848,0.82,0.2239,10,21,31,Saturday
2,1,4,7,0,6,0,1,0.5,0.4848,0.82,0.2836,21,55,76,Saturday
2,1,4,8,0,6,0,1,0.52,0.5,0.81,0.2537,52,149,201,Saturday
2,1,4,9,0,6,0,1,0.54,0.5152,0.77,0.1642,115,216,331,Saturday
2,1,4,10,0,6,0,1,0.6,0.6061,0.64,0.2836,183,299,482,Saturday
2,1,4,11,0,6,0,1,0.62,0.6061,0.61,0.3284,260,348,608,Saturday
2,1,4,12,0,6,0,1,0.64,0.6212,0.57,0.2239,262,378,640,Saturday
2,1,4,13,0,6,0,1,0.66,0.6212,0.54,0.2239,291,358,649,Saturday
2,1,4,14,0,6,0,1,0.7,0.6364,0.45,0.2836,278,331,609,Saturday
2,1,4,15,0,6,0,1,0.72,0.6515,0.39,0.2537,267,361,628,Saturday
2,1,4,16,0,6,0,1,0.7,0.6364,0.42,0.3284,267,372,639,Saturday
2,1,4,17,0,6,0,2,0.74,0.6515,0.3,0.3881,259,309,568,Saturday
2,1,4,18,0,6,0,2,0.68,0.6364,0.47,0.4925,133,283,416,Saturday
2,1,4,19,0,6,0,3,0.56,0.5303,0.73,0.4925,9,45,54,Saturday
2,1,4,20,0,6,0,3,0.5,0.4848,0.82,0.2985,5,34,39,Saturday
2,1,4,21,0,6,0,3,0.5,0.4848,0.82,0.3881,20,82,102,Saturday
2,1,4,22,0,6,0,1,0.48,0.4697,0.82,0.2985,20,90,110,Saturday
2,1,4,23,0,6,0,2,0.46,0.4545,0.82,0.2836,18,73,91,Saturday
2,1,4,0,0,0,0,2,0.46,0.4545,0.82,0.194,32,85,117,Sunday
2,1,4,1,0,0,0,2,0.46,0.4545,0.82,0.3284,10,63,73,Sunday
2,1,4,2,0,0,0,1,0.46,0.4545,0.72,0.2836,7,49,56,Sunday
2,1,4,3,0,0,0,2,0.44,0.4394,0.82,0.1642,7,33,40,Sunday
2,1,4,4,0,0,0,2,0.44,0.4394,0.77,0.1642,0,7,7,Sunday
2,1,4,5,0,0,0,2,0.44,0.4394,0.77,0.2239,0,6,6,Sunday
2,1,4,6,0,0,0,2,0.44,0.4394,0.72,0.3284,6,6,12,Sunday
2,1,4,7,0,0,0,3,0.42,0.4242,0.77,0.3881,2,22,24,Sunday
2,1,4,8,0,0,0,3,0.4,0.4091,0.82,0.2537,8,43,51,Sunday
2,1,4,9,0,0,0,3,0.4,0.4091,0.82,0.2537,8,71,79,Sunday
2,1,4,10,0,0,0,3,0.38,0.3939,0.82,0.3284,11,57,68,Sunday
2,1,4,11,0,0,0,3,0.38,0.3939,0.87,0.2985,7,70,77,Sunday
2,1,4,12,0,0,0,3,0.38,0.3939,0.87,0.3284,5,56,61,Sunday
2,1,4,13,0,0,0,3,0.38,0.3939,0.82,0.3582,5,47,52,Sunday
2,1,4,14,0,0,0,3,0.38,0.3939,0.87,0.3284,3,50,53,Sunday
2,1,4,15,0,0,0,3,0.38,0.3939,0.87,0.3881,0,38,38,Sunday
2,1,4,16,0,0,0,3,0.38,0.3939,0.87,0.4478,4,32,36,Sunday
2,1,4,17,0,0,0,3,0.36,0.3182,0.93,0.4478,2,25,27,Sunday
2,1,4,18,0,0,0,3,0.36,0.3182,0.93,0.4478,1,38,39,Sunday
2,1,4,19,0,0,0,3,0.36,0.3182,0.87,0.5224,1,34,35,Sunday
2,1,4,20,0,0,0,3,0.36,0.3333,0.93,0.4179,1,34,35,Sunday
2,1,4,21,0,0,0,3,0.36,0.3333,0.87,0.3881,0,11,11,Sunday
2,1,4,22,0,0,0,3,0.34,0.2879,0.87,0.5224,0,13,13,Sunday
2,1,4,23,0,0,0,3,0.36,0.3182,0.81,0.4627,0,17,17,Sunday
2,1,4,0,0,1,1,3,0.36,0.3333,0.81,0.4179,0,6,6,Monday
2,1,4,1,0,1,1,3,0.34,0.303,0.87,0.3582,1,1,2,Monday
2,1,4,2,0,1,1,2,0.32,0.303,0.87,0.3284,1,3,4,Monday
2,1,4,3,0,1,1,2,0.32,0.303,0.81,0.2836,0,1,1,Monday
2,1,4,4,0,1,1,3,0.3,0.2879,0.81,0.2836,0,3,3,Monday
2,1,4,5,0,1,1,3,0.3,0.2879,0.81,0.2836,0,14,14,Monday
2,1,4,6,0,1,1,2,0.3,0.2727,0.81,0.2985,2,43,45,Monday
2,1,4,7,0,1,1,3,0.3,0.2879,0.81,0.2537,1,206,207,Monday
2,1,4,8,0,1,1,2,0.3,0.2727,0.75,0.3284,11,471,482,Monday
2,1,4,9,0,1,1,2,0.3,0.2727,0.75,0.3881,17,255,272,Monday
2,1,4,10,0,1,1,2,0.32,0.303,0.7,0.3284,12,88,100,Monday
2,1,4,11,0,1,1,2,0.32,0.2879,0.7,0.3582,10,91,101,Monday
2,1,4,12,0,1,1,3,0.34,0.303,0.71,0.3582,12,117,129,Monday
2,1,4,13,0,1,1,3,0.34,0.303,0.66,0.3881,9,98,107,Monday
2,1,4,14,0,1,1,3,0.36,0.3182,0.62,0.4478,12,102,114,Monday
2,1,4,15,0,1,1,2,0.36,0.3333,0.62,0.3881,11,101,112,Monday
2,1,4,16,0,1,1,3,0.3,0.2727,0.81,0.3582,10,93,103,Monday
2,1,4,17,0,1,1,3,0.3,0.2727,0.82,0.3284,13,219,232,Monday
2,1,4,18,0,1,1,3,0.32,0.3333,0.81,0.1343,10,369,379,Monday
2,1,4,19,0,1,1,2,0.34,0.3182,0.76,0.2239,11,287,298,Monday
2,1,4,20,0,1,1,2,0.32,0.3182,0.76,0.1642,17,186,203,Monday
2,1,4,21,0,1,1,2,0.32,0.303,0.81,0.2239,7,145,152,Monday
2,1,4,22,0,1,1,1,0.32,0.3182,0.76,0.194,18,71,89,Monday
2,1,4,23,0,1,1,1,0.32,0.3182,0.76,0.1642,10,49,59,Monday
2,1,4,0,0,2,1,2,0.32,0.3333,0.76,0.1343,0,13,13,Tuesday
2,1,4,1,0,2,1,2,0.32,0.3333,0.81,0.1343,1,6,7,Tuesday
2,1,4,2,0,2,1,1,0.32,0.3182,0.81,0.194,0,3,3,Tuesday
2,1,4,3,0,2,1,1,0.32,0.303,0.81,0.2239,0,2,2,Tuesday
2,1,4,4,0,2,1,1,0.3,0.2879,0.7,0.194,0,3,3,Tuesday
2,1,4,5,0,2,1,1,0.3,0.2879,0.7,0.194,0,22,22,Tuesday
2,1,4,6,0,2,1,1,0.3,0.2879,0.7,0.2239,3,117,120,Tuesday
2,1,4,7,0,2,1,1,0.32,0.303,0.66,0.2836,3,387,390,Tuesday
2,1,4,8,0,2,1,1,0.34,0.3182,0.61,0.2537,12,599,611,Tuesday
2,1,4,9,0,2,1,1,0.4,0.4091,0.47,0.3582,6,302,308,Tuesday
2,1,4,10,0,2,1,1,0.42,0.4242,0.47,0.2985,33,129,162,Tuesday
2,1,4,11,0,2,1,1,0.46,0.4545,0.31,0.3881,27,157,184,Tuesday
2,1,4,12,0,2,1,1,0.48,0.4697,0.29,0.3881,36,188,224,Tuesday
2,1,4,13,0,2,1,1,0.5,0.4848,0.29,0.3881,35,189,224,Tuesday
2,1,4,14,0,2,1,1,0.5,0.4848,0.25,0.3881,50,166,216,Tuesday
2,1,4,15,0,2,1,1,0.5,0.4848,0.23,0.4179,60,176,236,Tuesday
2,1,4,16,0,2,1,1,0.5,0.4848,0.23,0.194,54,308,362,Tuesday
2,1,4,17,0,2,1,1,0.52,0.5,0.22,0.3881,72,619,691,Tuesday
2,1,4,18,0,2,1,1,0.5,0.4848,0.18,0.0,52,580,632,Tuesday
2,1,4,19,0,2,1,1,0.5,0.4848,0.18,0.2537,33,449,482,Tuesday
2,1,4,20,0,2,1,1,0.48,0.4697,0.21,0.3284,16,269,285,Tuesday
2,1,4,21,0,2,1,2,0.46,0.4545,0.28,0.1642,13,213,226,Tuesday
2,1,4,22,0,2,1,1,0.44,0.4394,0.35,0.1045,8,149,157,Tuesday
2,1,4,23,0,2,1,1,0.42,0.4242,0.38,0.0896,4,69,73,Tuesday
2,1,4,0,0,3,1,1,0.44,0.4394,0.38,0.0,13,23,36,Wednesday
2,1,4,1,0,3,1,1,0.42,0.4242,0.41,0.0,8,17,25,Wednesday
2,1,4,2,0,3,1,1,0.36,0.3788,0.62,0.0,1,6,7,Wednesday
2,1,4,3,0,3,1,1,0.32,0.3333,0.7,0.0896,0,3,3,Wednesday
2,1,4,4,0,3,1,1,0.34,0.3485,0.66,0.0896,0,6,6,Wednesday
2,1,4,5,0,3,1,1,0.34,0.3636,0.66,0.0,0,24,24,Wednesday
2,1,4,6,0,3,1,1,0.34,0.3636,0.66,0.0,3,103,106,Wednesday
2,1,4,7,0,3,1,1,0.34,0.3636,0.71,0.0,13,376,389,Wednesday
2,1,4,8,0,3,1,1,0.36,0.3636,0.76,0.0896,20,634,654,Wednesday
2,1,4,9,0,3,1,1,0.42,0.4242,0.54,0.0,33,288,321,Wednesday
2,1,4,10,0,3,1,1,0.52,0.5,0.34,0.0,44,138,182,Wednesday
2,1,4,11,0,3,1,1,0.52,0.5,0.32,0.1343,42,177,219,Wednesday
2,1,4,12,0,3,1,1,0.54,0.5152,0.28,0.2836,49,220,269,Wednesday
2,1,4,13,0,3,1,1,0.56,0.5303,0.26,0.2239,35,193,228,Wednesday
2,1,4,14,0,3,1,1,0.56,0.5303,0.22,0.3582,47,176,223,Wednesday
2,1,4,15,0,3,1,1,0.58,0.5455,0.19,0.1642,47,182,229,Wednesday
2,1,4,16,0,3,1,1,0.6,0.5909,0.2,0.3284,49,327,376,Wednesday
2,1,4,17,0,3,1,1,0.6,0.5909,0.2,0.2985,68,664,732,Wednesday
2,1,4,18,0,3,1,1,0.6,0.5909,0.2,0.2836,60,649,709,Wednesday
2,1,4,19,0,3,1,1,0.6,0.5909,0.2,0.194,42,501,543,Wednesday
2,1,4,20,0,3,1,1,0.56,0.5303,0.22,0.0896,22,358,380,Wednesday
2,1,4,21,0,3,1,1,0.52,0.5,0.52,0.1343,27,212,239,Wednesday
2,1,4,22,0,3,1,1,0.5,0.4848,0.51,0.0,22,170,192,Wednesday
2,1,4,23,0,3,1,2,0.5,0.4848,0.51,0.0896,10,94,104,Wednesday
2,1,4,0,0,4,1,2,0.48,0.4697,0.63,0.0,1,42,43,Thursday
2,1,4,1,0,4,1,2,0.48,0.4697,0.48,0.0896,1,22,23,Thursday
2,1,4,2,0,4,1,2,0.48,0.4697,0.55,0.1045,3,10,13,Thursday
2,1,4,3,0,4,1,2,0.48,0.4697,0.55,0.0896,1,5,6,Thursday
2,1,4,4,0,4,1,2,0.48,0.4697,0.59,0.0896,1,2,3,Thursday
2,1,4,5,0,4,1,2,0.48,0.4697,0.63,0.1343,0,17,17,Thursday
2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537,5,122,127,Thursday
2,1,4,7,0,4,1,3,0.46,0.4545,0.82,0.3582,3,222,225,Thursday
2,1,4,8,0,4,1,3,0.46,0.4545,0.82,0.194,4,358,362,Thursday
2,1,4,9,0,4,1,3,0.46,0.4545,0.88,0.1642,12,189,201,Thursday
2,1,4,10,0,4,1,2,0.46,0.4545,0.94,0.1642,14,125,139,Thursday
2,1,4,11,0,4,1,2,0.46,0.4545,0.94,0.2239,16,135,151,Thursday
2,1,4,12,0,4,1,2,0.52,0.5,0.83,0.1343,24,180,204,Thursday
2,1,4,13,0,4,1,2,0.5,0.4848,0.82,0.1642,19,178,197,Thursday
2,1,4,14,0,4,1,2,0.54,0.5152,0.77,0.194,37,132,169,Thursday
2,1,4,15,0,4,1,2,0.52,0.5,0.83,0.3284,39,165,204,Thursday
2,1,4,16,0,4,1,2,0.52,0.5,0.83,0.2239,37,281,318,Thursday
2,1,4,17,0,4,1,1,0.54,0.5152,0.77,0.1642,49,565,614,Thursday
2,1,4,18,0,4,1,2,0.54,0.5152,0.77,0.194,75,589,664,Thursday
2,1,4,19,0,4,1,2,0.54,0.5152,0.77,0.2239,57,407,464,Thursday
2,1,4,20,0,4,1,1,0.54,0.5152,0.77,0.194,23,314,337,Thursday
2,1,4,21,0,4,1,1,0.52,0.5,0.83,0.2239,28,222,250,Thursday
2,1,4,22,0,4,1,1,0.52,0.5,0.83,0.1642,20,163,183,Thursday
2,1,4,23,0,4,1,1,0.5,0.4848,0.88,0.1642,6,106,112,Thursday
2,1,4,0,0,5,1,1,0.54,0.5152,0.68,0.5522,12,61,73,Friday
2,1,4,1,0,5,1,1,0.5,0.4848,0.59,0.4478,3,32,35,Friday
2,1,4,2,0,5,1,1,0.48,0.4697,0.59,0.4179,4,18,22,Friday
2,1,4,3,0,5,1,1,0.44,0.4394,0.47,0.4925,1,2,3,Friday
2,1,4,4,0,5,1,1,0.42,0.4242,0.44,0.2537,0,6,6,Friday
2,1,4,5,0,5,1,1,0.42,0.4242,0.44,0.3582,0,19,19,Friday
2,1,4,6,0,5,1,1,0.4,0.4091,0.43,0.2537,5,115,120,Friday
2,1,4,7,0,5,1,1,0.38,0.3939,0.5,0.2836,10,305,315,Friday
2,1,4,8,0,5,1,1,0.4,0.4091,0.5,0.0,17,575,592,Friday
2,1,4,9,0,5,1,1,0.42,0.4242,0.44,0.4925,42,292,334,Friday
2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.4179,64,172,236,Friday
2,1,4,11,0,5,1,1,0.44,0.4394,0.38,0.3284,47,186,233,Friday
2,1,4,12,0,5,1,1,0.46,0.4545,0.36,0.3582,63,244,307,Friday
2,1,4,13,0,5,1,1,0.46,0.4545,0.33,0.3881,94,212,306,Friday
2,1,4,14,0,5,1,1,0.46,0.4545,0.33,0.3284,94,206,300,Friday
2,1,4,15,0,5,1,1,0.52,0.5,0.29,0.4925,101,223,324,Friday
2,1,4,16,0,5,1,1,0.52,0.5,0.29,0.2537,105,335,440,Friday
2,1,4,17,0,5,1,1,0.54,0.5152,0.24,0.3881,89,613,702,Friday
2,1,4,18,0,5,1,1,0.52,0.5,0.25,0.3582,94,560,654,Friday
2,1,4,19,0,5,1,1,0.5,0.4848,0.27,0.3881,62,379,441,Friday
2,1,4,20,0,5,1,1,0.46,0.4545,0.31,0.2836,49,240,289,Friday
2,1,4,21,0,5,1,1,0.44,0.4394,0.33,0.2985,23,185,208,Friday
2,1,4,22,0,5,1,1,0.42,0.4242,0.38,0.2537,24,134,158,Friday
2,1,4,23,0,5,1,1,0.4,0.4091,0.4,0.2537,11,105,116,Friday
2,1,4,0,0,6,0,1,0.38,0.3939,0.43,0.1642,4,99,103,Saturday
2,1,4,1,0,6,0,1,0.36,0.3333,0.5,0.2985,7,60,67,Saturday
2,1,4,2,0,6,0,1,0.36,0.3485,0.43,0.1642,8,49,57,Saturday
2,1,4,3,0,6,0,1,0.34,0.3182,0.49,0.2239,3,23,26,Saturday
2,1,4,4,0,6,0,1,0.34,0.3333,0.49,0.1642,0,2,2,Saturday
2,1,4,5,0,6,0,1,0.34,0.3333,0.46,0.1343,2,3,5,Saturday
2,1,4,6,0,6,0,1,0.34,0.3333,0.49,0.194,10,18,28,Saturday
2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642,10,45,55,Saturday
2,1,4,8,0,6,0,1,0.38,0.3939,0.4,0.1343,24,134,158,Saturday
2,1,4,9,0,6,0,2,0.38,0.3939,0.37,0.0,45,169,214,Saturday
2,1,4,10,0,6,0,2,0.38,0.3939,0.4,0.1642,60,231,291,Saturday
2,1,4,11,0,6,0,2,0.38,0.3939,0.4,0.1045,96,262,358,Saturday
2,1,4,12,0,6,0,2,0.38,0.3939,0.43,0.0,105,276,381,Saturday
2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0.0,120,269,389,Saturday
2,1,4,14,0,6,0,1,0.42,0.4242,0.38,0.1045,147,293,440,Saturday
2,1,4,15,0,6,0,1,0.42,0.4242,0.41,0.2239,148,260,408,Saturday
2,1,4,16,0,6,0,2,0.44,0.4394,0.38,0.194,132,244,376,Saturday
2,1,4,17,0,6,0,2,0.42,0.4242,0.41,0.1343,98,224,322,Saturday
2,1,4,18,0,6,0,3,0.4,0.4091,0.47,0.0,17,73,90,Saturday
2,1,4,19,0,6,0,3,0.36,0.3485,0.71,0.1343,29,110,139,Saturday
2,1,4,20,0,6,0,2,0.38,0.3939,0.66,0.0,21,81,102,Saturday
2,1,4,21,0,6,0,3,0.36,0.3485,0.71,0.194,12,72,84,Saturday
2,1,4,22,0,6,0,2,0.36,0.3485,0.71,0.1343,17,66,83,Saturday
2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,5,37,42,Saturday
2,1,4,0,0,0,0,3,0.36,0.3485,0.81,0.1343,0,36,36,Sunday
2,1,4,1,0,0,0,2,0.36,0.3485,0.81,0.1343,5,37,42,Sunday
2,1,4,2,0,0,0,2,0.36,0.3636,0.87,0.1045,4,36,40,Sunday
2,1,4,3,0,0,0,2,0.36,0.3485,0.87,0.194,2,14,16,Sunday
2,1,4,4,0,0,0,2,0.36,0.3485,0.87,0.1343,0,4,4,Sunday
2,1,4,5,0,0,0,1,0.34,0.3636,0.87,0.0,0,6,6,Sunday
2,1,4,6,0,0,0,1,0.34,0.3333,0.87,0.1343,1,6,7,Sunday
2,1,4,7,0,0,0,2,0.34,0.3333,0.87,0.1343,7,20,27,Sunday
2,1,4,8,0,0,0,1,0.38,0.3939,0.76,0.1343,26,81,107,Sunday
2,1,4,9,0,0,0,1,0.4,0.4091,0.71,0.1343,52,133,185,Sunday
2,1,4,10,0,0,0,1,0.42,0.4242,0.67,0.0896,127,253,380,Sunday
2,1,4,11,0,0,0,1,0.46,0.4545,0.51,0.0,128,283,411,Sunday
2,1,4,12,0,0,0,1,0.48,0.4697,0.44,0.1045,223,361,584,Sunday
2,1,4,13,0,0,0,1,0.5,0.4848,0.45,0.1045,226,369,595,Sunday
2,1,4,14,0,0,0,1,0.54,0.5152,0.34,0.0,281,372,653,Sunday
2,1,4,15,0,0,0,1,0.56,0.5303,0.37,0.1343,279,324,603,Sunday
2,1,4,16,0,0,0,1,0.6,0.6061,0.28,0.194,240,347,587,Sunday
2,1,4,17,0,0,0,1,0.62,0.6061,0.27,0.2985,188,334,522,Sunday
2,1,4,18,0,0,0,1,0.6,0.6061,0.26,0.2836,164,323,487,Sunday
2,1,4,19,0,0,0,1,0.56,0.5303,0.35,0.1343,128,247,375,Sunday
2,1,4,20,0,0,0,1,0.56,0.5303,0.32,0.0896,45,198,243,Sunday
